timestamp,Panther_office_Karla,Panther_office_Catherine,Panther_office_Ruthie
2017-07-21 10:00:00,41.408,48.2093,106.3205
2017-07-21 11:00:00,44.7686,53.8504,110.1213
2017-07-21 12:00:00,42.9683,54.0104,107.8208
2017-07-21 13:00:00,45.3688,53.2503,104.6202
2017-07-21 14:00:00,46.3289,53.3303,103.1199
2017-07-21 15:00:00,46.68899999999999,53.4103,94.1182
2017-07-21 16:00:00,44.0485,49.9296,96.4186
2017-07-21 17:00:00,43.0883,45.0487,93.7181
2017-07-21 18:00:00,41.288,45.6088,93.6181
2017-07-21 19:00:00,42.1281,38.8475,98.8191
2017-07-21 20:00:00,43.6884,41.288,102.9199
2017-07-21 21:00:00,26.2851,46.1689,108.921
2017-07-21 22:00:00,17.7634,47.5292,107.1207
2017-07-21 23:00:00,17.5234,27.1252,109.3211
2017-07-22 00:00:00,17.5234,19.3637,105.8204
2017-07-22 01:00:00,18.0035,19.4438,106.3205
2017-07-22 02:00:00,17.7634,19.9638,104.2201
2017-07-22 03:00:00,17.7634,19.5238,106.9206
2017-07-22 04:00:00,17.8835,19.4838,106.6206
2017-07-22 05:00:00,18.1235,23.8446,104.8202
2017-07-22 06:00:00,18.6036,34.1266,106.1205
2017-07-22 07:00:00,16.6832,35.6869,100.2194
2017-07-22 08:00:00,17.0433,37.5672,102.3197
2017-07-22 09:00:00,16.6832,38.0874,96.8187
2017-07-22 10:00:00,17.0433,36.087,98.519
2017-07-22 11:00:00,16.8033,34.3266,100.6194
2017-07-22 12:00:00,16.9233,31.5661,101.4196
2017-07-22 13:00:00,16.8033,31.6061,104.4201
2017-07-22 14:00:00,17.2833,35.6469,106.2205
2017-07-22 15:00:00,16.5632,37.8473,100.0193
2017-07-22 16:00:00,16.4432,39.8477,92.0178
2017-07-22 17:00:00,16.5632,40.9279,95.0183
2017-07-22 18:00:00,16.3231,40.5278,98.0189
2017-07-22 19:00:00,16.4432,40.2878,105.4203
2017-07-22 20:00:00,17.1633,43.8885,110.7214
2017-07-22 21:00:00,18.3635,49.6096,109.6212
2017-07-22 22:00:00,18.2435,49.2495,112.0216
2017-07-22 23:00:00,17.8835,27.4053,114.9222
2017-07-23 00:00:00,18.0035,18.8836,113.4219
2017-07-23 01:00:00,18.0035,18.5636,111.3215
2017-07-23 02:00:00,18.0035,18.8436,110.6213
2017-07-23 03:00:00,18.3635,18.4035,110.6213
2017-07-23 04:00:00,18.7236,18.8036,112.2217
2017-07-23 05:00:00,18.4836,18.8436,115.2222
2017-07-23 06:00:00,18.4836,32.0862,111.6215
2017-07-23 07:00:00,16.6832,37.2072,112.4217
2017-07-23 08:00:00,16.5632,38.2074,108.3209
2017-07-23 09:00:00,16.4432,38.0474,111.9216
2017-07-23 10:00:00,16.9233,37.3672,111.0214
2017-07-23 11:00:00,16.9233,35.5269,109.2211
2017-07-23 12:00:00,18.9637,35.3668,108.821
2017-07-23 13:00:00,16.8033,35.0468,110.0212
2017-07-23 14:00:00,18.8436,37.4072,107.6208
2017-07-23 15:00:00,19.0837,35.9269,107.1207
2017-07-23 16:00:00,19.9238,38.0073,103.82
2017-07-23 17:00:00,21.6042,35.3668,100.7194
2017-07-23 18:00:00,21.3641,35.0067,95.5184
2017-07-23 19:00:00,21.2441,37.2072,100.0193
2017-07-23 20:00:00,20.524,39.4876,100.7194
2017-07-23 21:00:00,20.764,44.0885,100.0193
2017-07-23 22:00:00,19.3237,41.24800000000001,103.62
2017-07-23 23:00:00,19.4438,23.9246,102.6198
2017-07-24 00:00:00,18.9637,19.1237,102.5198
2017-07-24 01:00:00,19.8038,18.5636,104.2201
2017-07-24 02:00:00,19.9238,18.5636,105.1203
2017-07-24 03:00:00,18.8436,18.8836,108.1209
2017-07-24 04:00:00,19.9238,18.4435,109.8212
2017-07-24 05:00:00,18.8436,19.2437,112.5217
2017-07-24 06:00:00,41.8881,34.0866,113.2219
2017-07-24 07:00:00,45.2487,48.9694,109.021
2017-07-24 08:00:00,38.7675,56.81100000000001,116.1224
2017-07-24 09:00:00,41.648,52.9702,120.2232
2017-07-24 10:00:00,43.0883,54.0104,131.7254
2017-07-24 11:00:00,44.8887,50.6498,125.5242
2017-07-24 12:00:00,47.5292,51.3299,123.9239
2017-07-24 13:00:00,46.3289,48.4494,117.5227
2017-07-24 14:00:00,44.1685,49.1295,118.6229
2017-07-24 15:00:00,45.4888,48.7694,117.9227
2017-07-24 16:00:00,43.3283,50.8898,116.5225
2017-07-24 17:00:00,38.5274,51.4899,127.4246
2017-07-24 18:00:00,35.0468,46.1289,121.9235
2017-07-24 19:00:00,34.3266,46.1289,120.9233
2017-07-24 20:00:00,34.6867,48.9694,120.8233
2017-07-24 21:00:00,23.1645,54.8906,125.8243
2017-07-24 22:00:00,18.3635,57.8912,125.7243
2017-07-24 23:00:00,18.8436,34.0866,127.8247
2017-07-25 00:00:00,18.2435,18.3235,127.7246
2017-07-25 01:00:00,18.2435,18.5236,120.9233
2017-07-25 02:00:00,18.1235,17.9635,122.7237
2017-07-25 03:00:00,18.1235,18.5636,120.9233
2017-07-25 04:00:00,18.0035,18.4436,121.1234
2017-07-25 05:00:00,17.8835,17.8435,124.524
2017-07-25 06:00:00,35.2868,30.0858,121.2234
2017-07-25 07:00:00,32.6463,30.4059,120.7233
2017-07-25 08:00:00,36.367,53.0102,133.9259
2017-07-25 09:00:00,40.2078,51.81,135.3261
2017-07-25 10:00:00,42.3682,51.4099,134.1259
2017-07-25 11:00:00,45.9689,50.2897,134.726
2017-07-25 12:00:00,46.2089,47.2091,132.7256
2017-07-25 13:00:00,44.0485,47.1691,129.725
2017-07-25 14:00:00,44.0485,49.3295,124.124
2017-07-25 15:00:00,44.0485,50.6498,108.921
2017-07-25 16:00:00,46.0889,49.6896,103.82
2017-07-25 17:00:00,41.0479,47.0491,105.1203
2017-07-25 18:00:00,38.4074,39.8877,107.3207
2017-07-25 19:00:00,37.6873,38.1674,104.1201
2017-07-25 20:00:00,37.8073,40.3278,105.9204
2017-07-25 21:00:00,23.0444,47.1291,108.4209
2017-07-25 22:00:00,18.3635,43.1283,109.1211
2017-07-25 23:00:00,18.2435,29.9658,107.1207
2017-07-26 00:00:00,18.3635,18.0435,104.4201
2017-07-26 01:00:00,18.3635,17.8435,102.8198
2017-07-26 02:00:00,18.4836,18.3235,102.7198
2017-07-26 03:00:00,18.8436,18.0035,107.2207
2017-07-26 04:00:00,18.8436,17.8435,103.52
2017-07-26 05:00:00,18.9637,18.3235,100.6194
2017-07-26 06:00:00,37.5672,29.9258,106.3205
2017-07-26 07:00:00,33.4865,25.725,107.3207
2017-07-26 08:00:00,36.487,42.8883,119.223
2017-07-26 09:00:00,40.3278,50.4097,125.1241
2017-07-26 10:00:00,40.6878,51.65,131.7254
2017-07-26 11:00:00,42.8483,48.7294,135.8262
2017-07-26 12:00:00,42.3682,47.6092,134.42600000000002
2017-07-26 13:00:00,42.8483,48.3693,132.3255
2017-07-26 14:00:00,42.6082,49.4896,132.8256
2017-07-26 15:00:00,41.7681,51.6099,126.0243
2017-07-26 16:00:00,41.408,50.2497,125.8243
2017-07-26 17:00:00,39.6076,50.3697,130.2251
2017-07-26 18:00:00,37.3272,43.4084,128.7248
2017-07-26 19:00:00,36.9671,39.2076,136.2263
2017-07-26 20:00:00,40.4478,40.2078,134.3259
2017-07-26 21:00:00,23.7646,47.6492,126.2244
2017-07-26 22:00:00,18.3635,44.5286,119.6231
2017-07-26 23:00:00,18.7236,29.6457,116.9226
2017-07-27 00:00:00,19.0837,18.2435,116.5225
2017-07-27 01:00:00,19.3237,17.8835,110.8214
2017-07-27 02:00:00,19.3237,18.4836,104.5202
2017-07-27 03:00:00,19.6838,18.1635,110.1213
2017-07-27 04:00:00,19.2037,17.9635,105.4203
2017-07-27 05:00:00,18.7236,18.1635,110.0212
2017-07-27 06:00:00,36.7271,30.5659,106.1205
2017-07-27 07:00:00,33.6065,25.725,116.2224
2017-07-27 08:00:00,36.0069,40.4078,121.3234
2017-07-27 09:00:00,40.3278,47.7692,131.8254
2017-07-27 10:00:00,42.9683,46.1689,129.9251
2017-07-27 11:00:00,46.2089,48.6894,129.725
2017-07-27 12:00:00,44.2885,46.809,129.325
2017-07-27 13:00:00,45.7288,46.809,117.0226
2017-07-27 14:00:00,44.8887,47.4492,122.2236
2017-07-27 15:00:00,45.3688,48.4494,109.7212
2017-07-27 16:00:00,45.2487,49.3295,120.4232
2017-07-27 17:00:00,41.408,47.7692,113.0218
2017-07-27 18:00:00,37.6873,40.4878,121.3234
2017-07-27 19:00:00,37.0872,37.8073,121.4234
2017-07-27 20:00:00,39.4876,42.5282,128.0247
2017-07-27 21:00:00,23.4045,49.0495,126.2244
2017-07-27 22:00:00,16.8033,51.3699,137.4265
2017-07-27 23:00:00,18.1235,31.046,120.9233
2017-07-28 00:00:00,18.2435,17.9635,116.6225
2017-07-28 01:00:00,18.4836,17.3233,106.4205
2017-07-28 02:00:00,18.9637,17.5634,107.4207
2017-07-28 03:00:00,18.8436,17.2833,108.0208
2017-07-28 04:00:00,18.8436,17.2833,105.8204
2017-07-28 05:00:00,18.1235,17.2433,106.4205
2017-07-28 06:00:00,34.5667,32.0462,105.1203
2017-07-28 07:00:00,32.5263,27.6453,123.4238
2017-07-28 08:00:00,35.7669,46.0889,121.7235
2017-07-28 09:00:00,38.8875,48.3293,125.8243
2017-07-28 10:00:00,42.2481,47.4892,135.5261
2017-07-28 11:00:00,42.1281,46.2089,134.826
2017-07-28 12:00:00,42.1281,46.529,130.6252
2017-07-28 13:00:00,42.1281,45.9289,129.625
2017-07-28 14:00:00,45.2487,46.809,125.8243
2017-07-28 15:00:00,45.4888,47.1291,116.2224
2017-07-28 16:00:00,42.6082,47.3692,121.1234
2017-07-28 17:00:00,41.7681,45.9289,112.8218
2017-07-28 18:00:00,37.8073,42.8883,124.424
2017-07-28 19:00:00,39.9677,37.4472,130.2251
2017-07-28 20:00:00,42.2481,45.0487,131.5254
2017-07-28 21:00:00,25.6849,50.3697,123.7239
2017-07-28 22:00:00,19.3237,47.6492,119.423
2017-07-28 23:00:00,19.3237,32.5263,114.4221
2017-07-29 00:00:00,19.8038,17.7634,112.3217
2017-07-29 01:00:00,19.2037,16.9633,107.2207
2017-07-29 02:00:00,19.3237,17.0433,107.7208
2017-07-29 03:00:00,20.2839,17.4434,107.6208
2017-07-29 04:00:00,20.2839,16.9233,108.4209
2017-07-29 05:00:00,19.5638,20.724,109.5211
2017-07-29 06:00:00,19.3237,30.0458,112.6217
2017-07-29 07:00:00,17.4033,25.5249,116.5225
2017-07-29 08:00:00,18.0035,24.4447,130.9252
2017-07-29 09:00:00,18.0035,22.9244,133.1257
2017-07-29 10:00:00,18.0035,22.2843,131.3253
2017-07-29 11:00:00,18.3635,21.6442,129.625
2017-07-29 12:00:00,18.0035,26.5651,132.7256
2017-07-29 13:00:00,19.5638,29.3657,124.524
2017-07-29 14:00:00,22.6844,35.0868,120.1232
2017-07-29 15:00:00,24.0046,38.8875,123.3238
2017-07-29 16:00:00,25.3249,38.5674,116.5225
2017-07-29 17:00:00,25.4449,37.2872,121.9235
2017-07-29 18:00:00,25.3249,37.3272,117.3227
2017-07-29 19:00:00,21.7242,37.7273,130.2251
2017-07-29 20:00:00,21.7242,41.488,131.3253
2017-07-29 21:00:00,22.2043,47.5692,128.1247
2017-07-29 22:00:00,21.7242,46.1689,123.9239
2017-07-29 23:00:00,20.644,26.005,119.323
2017-07-30 00:00:00,20.764,16.8033,118.6229
2017-07-30 01:00:00,20.644,16.8833,110.9214
2017-07-30 02:00:00,20.524,17.3233,114.9222
2017-07-30 03:00:00,20.644,16.7632,113.1218
2017-07-30 04:00:00,19.6838,16.9633,116.1224
2017-07-30 05:00:00,20.4039,17.2833,111.2215
2017-07-30 06:00:00,21.1241,30.806,110.0212
2017-07-30 07:00:00,19.3237,34.8867,117.2226
2017-07-30 08:00:00,20.4039,37.6073,127.6246
2017-07-30 09:00:00,19.2037,39.3276,131.0253
2017-07-30 10:00:00,20.524,39.1676,124.424
2017-07-30 11:00:00,20.2839,39.0075,125.7243
2017-07-30 12:00:00,20.1639,40.2878,137.5265
2017-07-30 13:00:00,20.644,41.288,121.2234
2017-07-30 14:00:00,20.0439,44.8487,125.1241
2017-07-30 15:00:00,20.0439,52.2501,127.3246
2017-07-30 16:00:00,20.1639,51.5699,124.624
2017-07-30 17:00:00,20.2839,52.1301,125.9243
2017-07-30 18:00:00,18.7236,51.5299,124.424
2017-07-30 19:00:00,19.6838,53.8904,133.1257
2017-07-30 20:00:00,19.5638,57.291,126.7245
2017-07-30 21:00:00,21.9642,58.6113,126.6244
2017-07-30 22:00:00,21.4842,53.5303,123.8239
2017-07-30 23:00:00,20.1639,27.1252,115.4223
2017-07-31 00:00:00,20.4039,16.7232,117.0226
2017-07-31 01:00:00,21.004,16.8833,107.2207
2017-07-31 02:00:00,20.884,17.2033,116.7225
2017-07-31 03:00:00,20.644,16.6432,109.1211
2017-07-31 04:00:00,19.6838,16.7632,109.2211
2017-07-31 05:00:00,20.884,17.1233,116.3225
2017-07-31 06:00:00,43.9285,33.2864,110.3213
2017-07-31 07:00:00,48.9694,37.7273,124.624
2017-07-31 08:00:00,43.2083,50.5698,124.624
2017-07-31 09:00:00,42.6082,53.1303,131.2253
2017-07-31 10:00:00,44.1685,54.4905,122.7237
2017-07-31 11:00:00,43.6884,57.051,134.5259
2017-07-31 12:00:00,42.3682,56.931,136.0262
2017-07-31 13:00:00,41.528,53.1703,128.5248
2017-07-31 14:00:00,40.6878,59.9316,123.1238
2017-07-31 15:00:00,41.1679,58.4913,118.5229
2017-07-31 16:00:00,42.0081,62.6521,119.8231
2017-07-31 17:00:00,38.7675,55.1306,109.4211
2017-07-31 18:00:00,34.8067,42.3282,120.3232
2017-07-31 19:00:00,34.8067,45.4888,128.7248
2017-07-31 20:00:00,36.367,47.2891,131.2253
2017-07-31 21:00:00,24.4847,55.1306,128.2247
2017-07-31 22:00:00,20.644,58.6513,134.3259
2017-07-31 23:00:00,20.644,32.8863,123.7239
2017-08-01 00:00:00,20.4039,17.7634,123.6239
2017-08-01 01:00:00,20.764,17.7234,114.122
2017-08-01 02:00:00,20.764,18.4035,115.4223
2017-08-01 03:00:00,20.4039,17.6834,112.5217
2017-08-01 04:00:00,20.0439,18.0835,114.8222
2017-08-01 05:00:00,19.9238,17.6834,120.4232
2017-08-01 06:00:00,38.2874,30.0858,120.2232
2017-08-01 07:00:00,34.2066,33.0864,128.7248
2017-08-01 08:00:00,37.3272,61.1718,149.2288
2017-08-01 09:00:00,41.1679,59.0514,141.2273
2017-08-01 10:00:00,43.0883,58.3713,140.5271
2017-08-01 11:00:00,45.3688,57.4111,138.7268
2017-08-01 12:00:00,45.7288,54.9706,136.4263
2017-08-01 13:00:00,43.0883,55.3307,125.1241
2017-08-01 14:00:00,43.3283,53.2903,130.7252
2017-08-01 15:00:00,44.5286,54.7306,126.0243
2017-08-01 16:00:00,43.8085,53.5703,127.4246
2017-08-01 17:00:00,39.7277,54.4505,129.1249
2017-08-01 18:00:00,35.4068,49.1695,135.4261
2017-08-01 19:00:00,35.8869,54.7306,137.1265
2017-08-01 20:00:00,37.0872,59.6915,143.0276
2017-08-01 21:00:00,23.1645,64.2124,139.727
2017-08-01 22:00:00,18.1235,63.1322,152.0294
2017-08-01 23:00:00,18.6036,35.7269,150.329
2017-08-02 00:00:00,18.9637,18.2835,131.5254
2017-08-02 01:00:00,18.9637,17.8435,124.324
2017-08-02 02:00:00,19.0837,17.8435,115.3223
2017-08-02 03:00:00,19.4438,18.3635,120.8233
2017-08-02 04:00:00,22.3243,17.6034,118.8229
2017-08-02 05:00:00,21.1241,18.2835,125.2242
2017-08-02 06:00:00,39.0075,29.8058,118.4228
2017-08-02 07:00:00,35.5269,29.0856,114.7221
2017-08-02 08:00:00,37.6873,40.3678,120.5233
2017-08-02 09:00:00,42.3682,43.4884,120.1232
2017-08-02 10:00:00,42.0081,42.8083,127.6246
2017-08-02 11:00:00,44.2885,43.4484,130.4252
2017-08-02 12:00:00,44.2885,42.7683,137.0264
2017-08-02 13:00:00,45.6088,45.1687,138.3267
2017-08-02 14:00:00,47.7692,44.1285,136.0262
2017-08-02 15:00:00,45.3688,45.4088,134.626
2017-08-02 16:00:00,43.5684,48.2093,134.626
2017-08-02 17:00:00,40.9279,52.6101,132.5256
2017-08-02 18:00:00,39.0075,48.5694,121.9235
2017-08-02 19:00:00,37.9273,42.0881,121.9235
2017-08-02 20:00:00,39.7277,43.8085,121.8235
2017-08-02 21:00:00,24.8448,49.6896,122.0235
2017-08-02 22:00:00,18.6036,47.3692,133.6258
2017-08-02 23:00:00,18.6036,31.166,128.6248
2017-08-03 00:00:00,18.8436,17.3233,134.3259
2017-08-03 01:00:00,19.0837,17.3633,124.624
2017-08-03 02:00:00,18.7236,17.6834,130.5252
2017-08-03 03:00:00,18.7236,17.1233,124.124
2017-08-03 04:00:00,18.7236,17.2833,134.626
2017-08-03 05:00:00,18.7236,18.1235,130.3252
2017-08-03 06:00:00,31.5661,28.2455,127.6246
2017-08-03 07:00:00,32.1662,26.7652,116.7225
2017-08-03 08:00:00,36.367,39.9277,134.626
2017-08-03 09:00:00,40.5678,44.1285,134.3259
2017-08-03 10:00:00,45.3688,41.0879,136.1263
2017-08-03 11:00:00,46.2089,39.9677,137.7266
2017-08-03 12:00:00,42.4882,37.1672,135.4261
2017-08-03 13:00:00,43.2083,36.327,131.1253
2017-08-03 14:00:00,46.3289,37.5272,132.9257
2017-08-03 15:00:00,47.5292,38.8475,137.5265
2017-08-03 16:00:00,46.809,41.24800000000001,133.7258
2017-08-03 17:00:00,42.1281,40.4478,123.5238
2017-08-03 18:00:00,39.9677,40.0877,127.7246
2017-08-03 19:00:00,40.5678,34.1266,126.1243
2017-08-03 20:00:00,42.3682,38.3674,125.9243
2017-08-03 21:00:00,24.7248,46.809,128.5248
2017-08-03 22:00:00,18.6036,49.6496,127.1245
2017-08-03 23:00:00,18.2435,34.6867,126.1243
2017-08-04 00:00:00,18.4836,20.644,122.1236
2017-08-04 01:00:00,18.0035,28.4055,133.5258
2017-08-04 02:00:00,18.0035,18.2035,125.8243
2017-08-04 03:00:00,17.8835,19.2037,129.0249
2017-08-04 04:00:00,18.1235,17.9635,123.3238
2017-08-04 05:00:00,18.4836,18.0435,126.1243
2017-08-04 06:00:00,31.206,29.8858,116.3225
2017-08-04 07:00:00,31.8061,25.765,124.324
2017-08-04 08:00:00,36.127,38.9275,123.0237
2017-08-04 09:00:00,41.8881,48.5694,127.1245
2017-08-04 10:00:00,43.9285,50.1697,136.4263
2017-08-04 11:00:00,44.0485,51.77,143.7277
2017-08-04 12:00:00,43.5684,52.6902,137.7266
2017-08-04 13:00:00,44.1685,52.6902,124.224
2017-08-04 14:00:00,45.3688,53.4503,132.3255
2017-08-04 15:00:00,46.569,51.5699,128.7248
2017-08-04 16:00:00,45.6088,50.0897,133.8258
2017-08-04 17:00:00,40.9279,46.3289,126.0243
2017-08-04 18:00:00,40.9279,47.3692,130.1251
2017-08-04 19:00:00,43.4484,45.9289,126.4244
2017-08-04 20:00:00,45.2487,51.65,129.1249
2017-08-04 21:00:00,25.925,63.6523,133.8258
2017-08-04 22:00:00,20.1639,61.4519,138.3267
2017-08-04 23:00:00,19.2037,35.7669,129.2249
2017-08-05 00:00:00,18.7236,18.6436,131.4254
2017-08-05 01:00:00,18.9637,18.4836,124.424
2017-08-05 02:00:00,18.6036,17.8835,130.4252
2017-08-05 03:00:00,18.6036,18.2435,130.1251
2017-08-05 04:00:00,18.4836,17.8835,131.5254
2017-08-05 05:00:00,18.6036,20.724,129.0249
2017-08-05 06:00:00,18.4836,34.8467,130.7252
2017-08-05 07:00:00,16.9233,32.0462,128.0247
2017-08-05 08:00:00,16.8033,37.0472,136.6264
2017-08-05 09:00:00,17.0433,33.4465,129.525
2017-08-05 10:00:00,17.0433,32.4863,127.1245
2017-08-05 11:00:00,17.8835,31.8862,132.3255
2017-08-05 12:00:00,18.4836,30.846,138.1266
2017-08-05 13:00:00,18.1235,32.1662,129.625
2017-08-05 14:00:00,24.2447,32.9664,127.2246
2017-08-05 15:00:00,27.9654,33.0464,134.726
2017-08-05 16:00:00,28.4455,33.9665,133.2257
2017-08-05 17:00:00,24.6047,23.5645,126.8245
2017-08-05 18:00:00,23.0444,21.2041,126.7245
2017-08-05 19:00:00,19.9238,22.0442,138.7268
2017-08-05 20:00:00,19.5638,26.9252,133.9259
2017-08-05 21:00:00,20.4039,37.8473,130.9253
2017-08-05 22:00:00,19.0837,39.5276,132.2255
2017-08-05 23:00:00,18.7236,23.8446,133.6258
2017-08-06 00:00:00,18.7236,17.8835,129.1249
2017-08-06 01:00:00,18.6036,17.5634,140.4271
2017-08-06 02:00:00,18.4836,17.5634,130.9252
2017-08-06 03:00:00,18.6036,17.9635,134.826
2017-08-06 04:00:00,18.7236,17.4434,132.1255
2017-08-06 05:00:00,18.4836,17.4834,139.6269
2017-08-06 06:00:00,18.4836,30.4459,127.0245
2017-08-06 07:00:00,17.4033,26.2851,133.6258
2017-08-06 08:00:00,20.524,32.8863,132.8256
2017-08-06 09:00:00,19.5638,30.7659,134.726
2017-08-06 10:00:00,20.884,28.4455,121.9235
2017-08-06 11:00:00,21.3641,27.2453,132.3255
2017-08-06 12:00:00,27.2453,27.0852,128.7248
2017-08-06 13:00:00,27.8454,25.2849,117.4226
2017-08-06 14:00:00,23.1645,27.3253,117.9227
2017-08-06 15:00:00,23.5245,27.2453,120.4232
2017-08-06 16:00:00,22.4443,30.846,123.1238
2017-08-06 17:00:00,24.6047,29.7257,122.2236
2017-08-06 18:00:00,24.3647,28.5655,127.6246
2017-08-06 19:00:00,22.4443,34.2066,129.2249
2017-08-06 20:00:00,23.1645,38.3274,131.6254
2017-08-06 21:00:00,23.5245,41.368,130.7252
2017-08-06 22:00:00,21.8442,36.5271,125.0241
2017-08-06 23:00:00,22.5644,22.9644,124.324
2017-08-07 00:00:00,21.3641,17.7234,122.9237
2017-08-07 01:00:00,21.2441,17.5234,122.7237
2017-08-07 02:00:00,21.7242,17.5234,123.8239
2017-08-07 03:00:00,24.8448,18.2035,130.4252
2017-08-07 04:00:00,28.6855,17.6434,130.6252
2017-08-07 05:00:00,28.8056,18.7236,133.4258
2017-08-07 06:00:00,46.2089,29.6057,129.9251
2017-08-07 07:00:00,51.4899,28.1254,131.0253
2017-08-07 08:00:00,50.5297,45.9689,136.6264
2017-08-07 09:00:00,50.8898,51.1699,135.6262
2017-08-07 10:00:00,48.9694,53.1703,133.8258
2017-08-07 11:00:00,45.2487,50.5297,140.4271
2017-08-07 12:00:00,43.5684,50.0897,135.7262
2017-08-07 13:00:00,43.2083,50.6098,130.2251
2017-08-07 14:00:00,42.6082,53.1303,134.2259
2017-08-07 15:00:00,40.9279,49.4095,134.92600000000002
2017-08-07 16:00:00,40.4478,50.0897,132.1255
2017-08-07 17:00:00,37.5672,41.208,126.5244
2017-08-07 18:00:00,33.2464,42.4082,130.8253
2017-08-07 19:00:00,31.9262,42.8483,127.9247
2017-08-07 20:00:00,33.1264,46.0089,129.9251
2017-08-07 21:00:00,23.2845,50.6098,128.0247
2017-08-07 22:00:00,19.2037,51.5299,123.2238
2017-08-07 23:00:00,18.9637,27.2853,121.6235
2017-08-08 00:00:00,19.0837,19.7638,121.1234
2017-08-08 01:00:00,18.8436,19.1237,119.7231
2017-08-08 02:00:00,18.9637,19.2437,121.2234
2017-08-08 03:00:00,19.0837,19.9238,120.6233
2017-08-08 04:00:00,19.0837,19.2037,125.2242
2017-08-08 05:00:00,18.9637,18.9637,118.4228
2017-08-08 06:00:00,41.1679,32.2462,103.52
2017-08-08 07:00:00,39.0075,25.6849,105.9204
2017-08-08 08:00:00,38.4074,40.1678,118.1228
2017-08-08 09:00:00,43.0883,46.2089,123.2238
2017-08-08 10:00:00,42.8483,43.9685,120.1232
2017-08-08 11:00:00,42.7283,46.649,120.2232
2017-08-08 12:00:00,41.528,45.4488,115.1222
2017-08-08 13:00:00,41.1679,42.0881,124.124
2017-08-08 14:00:00,41.408,43.5284,116.1224
2017-08-08 15:00:00,41.7681,45.5288,121.4234
2017-08-08 16:00:00,41.7681,46.2489,118.5229
2017-08-08 17:00:00,38.5274,42.1681,115.8224
2017-08-08 18:00:00,34.4467,35.3268,120.4233
2017-08-08 19:00:00,32.7663,34.6067,113.3219
2017-08-08 20:00:00,34.3266,38.0874,112.5217
2017-08-08 21:00:00,24.0046,41.648,113.5219
2017-08-08 22:00:00,19.6838,39.9277,114.4221
2017-08-08 23:00:00,19.6838,30.2058,113.822
2017-08-09 00:00:00,18.9637,17.6834,112.6217
2017-08-09 01:00:00,19.2037,18.1235,112.2217
2017-08-09 02:00:00,19.5638,18.1635,113.1218
2017-08-09 03:00:00,19.0837,17.8034,112.5217
2017-08-09 04:00:00,19.4438,17.7634,112.4217
2017-08-09 05:00:00,19.4438,18.3235,114.4221
2017-08-09 06:00:00,39.8477,29.9658,106.1205
2017-08-09 07:00:00,35.7669,25.4449,103.4199
2017-08-09 08:00:00,36.487,37.6873,103.52
2017-08-09 09:00:00,40.9279,43.4084,104.8202
2017-08-09 10:00:00,42.2481,42.3282,105.4203
2017-08-09 11:00:00,41.8881,42.0881,107.7208
2017-08-09 12:00:00,39.8477,42.6082,103.72
2017-08-09 13:00:00,40.9279,41.648,105.5204
2017-08-09 14:00:00,40.9279,40.6878,105.4203
2017-08-09 15:00:00,40.9279,39.7677,103.3199
2017-08-09 16:00:00,42.1281,39.6076,101.9197
2017-08-09 17:00:00,38.6474,33.4865,100.7194
2017-08-09 18:00:00,37.0872,30.926,97.0187
2017-08-09 19:00:00,36.8471,31.326,90.7175
2017-08-09 20:00:00,36.367,37.4072,93.518
2017-08-09 21:00:00,23.5245,43.9285,101.1195
2017-08-09 22:00:00,18.7236,46.0489,104.4201
2017-08-09 23:00:00,18.8436,31.326,102.2197
2017-08-10 00:00:00,19.9238,17.3633,104.4201
2017-08-10 01:00:00,19.4438,18.5636,103.72
2017-08-10 02:00:00,19.4438,17.1233,109.7212
2017-08-10 03:00:00,19.4438,17.6034,109.021
2017-08-10 04:00:00,19.4438,16.9233,110.4213
2017-08-10 05:00:00,19.4438,17.0033,112.0216
2017-08-10 06:00:00,39.1276,31.366,109.7212
2017-08-10 07:00:00,35.2868,24.0846,118.2228
2017-08-10 08:00:00,38.1674,35.9269,120.9233
2017-08-10 09:00:00,42.0081,46.0889,119.323
2017-08-10 10:00:00,43.4484,40.8879,116.6225
2017-08-10 11:00:00,43.5684,42.2081,120.8233
2017-08-10 12:00:00,40.9279,42.4082,127.6246
2017-08-10 13:00:00,41.0479,42.6082,119.7231
2017-08-10 14:00:00,40.3278,42.8883,120.7233
2017-08-10 15:00:00,42.3682,42.8483,123.5238
2017-08-10 16:00:00,43.4484,43.0083,117.9227
2017-08-10 17:00:00,39.0075,39.0876,114.022
2017-08-10 18:00:00,36.7271,38.8075,117.6227
2017-08-10 19:00:00,35.0467,36.6871,115.6223
2017-08-10 20:00:00,35.4068,39.2076,112.6217
2017-08-10 21:00:00,24.1247,43.4884,116.9226
2017-08-10 22:00:00,19.2037,46.849,117.6227
2017-08-10 23:00:00,19.2037,31.126,118.3228
2017-08-11 00:00:00,20.0439,17.9635,115.3223
2017-08-11 01:00:00,20.4039,18.3635,115.5223
2017-08-11 02:00:00,22.2043,18.1235,112.7218
2017-08-11 03:00:00,20.764,17.7634,111.9216
2017-08-11 04:00:00,18.8436,17.4033,114.3221
2017-08-11 05:00:00,18.6036,17.2833,113.1218
2017-08-11 06:00:00,36.9671,30.4459,106.0205
2017-08-11 07:00:00,35.0467,28.4855,112.2217
